Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,ROLLINGDB_ID,Lineage,F2
4.1.1,4.1.i1.2.1,"xtype,suricattae",,4,SAMN31063371,4,0.0308629015326474
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN31063372,4,0.0110357761107905
1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,SAMN31063373,1,0.0200247058058643
4.1.2.1,4.1.i1.1.1.1,"haarlem,ethiopian",,4.1.2/Haarlem,SAMN31063374,4,0.0170654037723524
4.4,4.2.1.2.2.2,stype,,4,SAMN31063375,4,0.0062183195462511
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,SAMN31063376,2,0.0098620849063872
4.3.4.1,4.2.1.2.1.1.i3.2,"lam,canetti",,4.3/LAM,SAMN31063377,4,0.0169613569085526
4.3.3,4.2.1.2.1.1.i4.1,"lam,dassie",,4.3/LAM,SAMN31063378,4,0.0087597612107798
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN31063379,4,0.00892092281334
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN31063380,4,0.0097087378640776
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN31063381,4,0.0130606938124224
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN31063382,2,0.0124897288414133
2.2.1,2.2.1.1.1,"beijing,canetti,pinipedii,mungi",lin2.2.1,,SAMN31063383,2,0.0122338627914836
4.5,4.2.1.1.2,canetti,,4.5,SAMN31063384,4,0.0061182868796736
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMN31063385,4,0.0110447761194029
1.2.1,1.2.1.1.1,"indo_oceanic,canetti,mungi",,,SAMN31063386,1,0.0186773547094188
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMN31063387,3,0.0149942329873125
2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,SAMN31063388,2,0.0121115732811353
2.2.1.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,pacific_RD150",,SAMN31064022,2,0.0143834659963692
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN32115348,4,0.0196262413011181
1.2.1,1.2.1.1.1,indo_oceanic,,,SAMN35560961,1,0.0183539978521917
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2/RD142",,SAMN35560962,2,0.0126626802673232
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN35560964,4,0.0078512396694214
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN35560965,4,0.0097889753670865
4.5,4.2.1.1.2,orygis,asian_african_2/RD142,4.5,SAMN35560966,4,0.0066145520144317
1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,SAMN35560968,1,0.021147237642083
2.2.1,2.2.1,"beijing,canetti,tur",lin2.2.1,,SAMN35560970,2,0.0161107970604861
1.2.2,1.2.2.1,"indo_oceanic,ghana,uganda",,,SAMN35560971,1,0.0137890278735349
4.4.2,4.2.1.2.2.2,stype,,4,SAMN35560972,4,0.0117179101268544
2.2.1,2.2.1.1.1,"beijing,canetti",lin2.2.1,,SAMN35560973,2,0.01946758420862
1.2.2,1.2.2.1,"indo_oceanic,ghana,uganda,canetti",,,SAMN35560975,1,0.0158957565834356
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN35560977,2,0.0157571736606402
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMN35560978,4,0.0121755111417413
4.3.4.2,4.2.1.2.1.1.i3.1,"lam,suricattae",,4.3/LAM,SAMN35560980,4,0.0053433603799722
"2.2.1,4","2.2.1.1.1,4","beijing,lam",lin2.2.1,4,SAMN35560982,"2,4",0.0090065502183406
4.6,4.2.1.1.1.2.2.1.2,"uganda,canetti,ethiopian",,4,SAMN35560985,4,0.0092218513964517
2.2.1,2.2.1.1.1,"beijing,canetti",lin2.2.1,,SAMN35560986,2,0.014410798978475
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN35560988,2,0.0182174338883447
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN35560989,4,0.014259639516313
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMN35560993,4,0.0111111111111111
2.2.1,2.2.1.1.1,"beijing,ghana,ethiopian","lin2.2.1,asia_ancestral_3",,SAMN35560997,2,0.0120365246264526
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,SAMN35561000,2,0.0100710900473933
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN35561003,2,0.0076092470468874
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asia_ancestral_3",,SAMN35561004,2,0.0081781008632439
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN35561005,1,0.0130230835699296
4.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMN35561013,4,0.0290143856920684
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN35561014,4,0.010655888296895
3,3.1.1,"east_african_indian,mungi",,,SAMN35561015,3,0.0087757788503729
4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMN35561016,4,0.0087232355273592
4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,SAMN35561018,4,0.0133614627285513
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN35561019,4,0.0055011655011655
4.6.2.1,4.2.1.1.1.2.1.1.1.2,cameroon,,4,SAMN35561021,4,0.0100105881220521
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN35561025,3,0.0089343729694606
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN35561028,4,0.0062360617824399
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN35561034,1,0.0141031822565091
4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti,ghana",,4.3/LAM,SAMN35561036,4,0.0076243980738362
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN35561043,2,0.0091948051948051
3,3.1.1,"east_african_indian,mungi",,,SAMN35561047,3,0.0082658290626549
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN35561051,1,0.0070280766764056
1.2.1,1.2.1.1.1,"indo_oceanic,canetti,mungi",,,SAMN35561052,1,0.0131715771230502
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124200,4,0.0135942965947836
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN37124201,2,0.0093931837073981
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124202,4,0.0050517085259495
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124203,4,0.005529849904074
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124204,4,0.0069058903182125
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124205,4,0.0066502819141246
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124206,4,0.0046871338176704
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124207,4,0.008155583437892
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124208,4,0.0199647135295756
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124209,4,0.007121176745272
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124210,4,0.0318360226777147
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124211,4,0.0075564371398885
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124212,4,0.0062788410621075
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124213,4,0.0075076249315711
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124214,4,0.0070684252714421
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124215,4,0.0094036129670873
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124216,4,0.0052507836990595
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124217,4,0.0086506657620218
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124218,4,0.008861990705717
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN37124219,4,0.0254229001662266
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN37124220,4,0.0205052387992543
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124221,4,0.0062999529854254
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124222,4,0.0073254597099715
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124223,4,0.0058977719528178
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124224,4,0.0053886925795053
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124225,4,0.0053488372093023
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124226,4,0.0072364136334032
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124227,4,0.021443979190458
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124228,4,0.01861504095309
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124229,4,0.0202077218333709
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124230,4,0.0081094779523568
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37124231,4,0.015040825096691
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124232,2,0.0147797388434495
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124251,2,0.0099827570559941
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124252,2,0.0109861019192587
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124253,2,0.0097884836362088
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124254,2,0.0089871611982881
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124255,2,0.0088199758356826
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124256,2,0.0089842868957221
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124257,2,0.0104571805973435
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124258,2,0.0089558573853989
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124259,2,0.0094805258271025
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124260,2,0.0086576937068024
4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37124261,4,0.0268248417511398
4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37124262,4,0.0299803296479685
4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37124263,4,0.0069357480011559
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124264,2,0.0261454183266932
2.2.2,2.2.2,"beijing,ethiopian","asia_ancestral_1,lin2.2",,SAMN37124265,2,0.0243974380583178
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124266,2,0.0290783929737107
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124267,2,0.0098070610839804
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124268,2,0.0107735039138119
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37124269,4,0.0054237552676759
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124270,2,0.0254742962056303
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124271,2,0.0086970189133965
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124272,2,0.0111961975178241
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124273,2,0.0113927463934205
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124274,2,0.0093781733468729
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124275,2,0.0195294962736823
2.2.2,2.2.2,"beijing,ethiopian","asia_ancestral_1,lin2.2",,SAMN37124276,2,0.0182852991038992
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124277,2,0.0138812534359538
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124278,2,0.0268679333255624
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124279,2,0.0245093564582382
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124280,2,0.0254649499284692
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124281,2,0.0086679205168043
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124282,2,0.0096325365679628
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124283,2,0.0091646844829998
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124284,2,0.0101717305151915
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124285,2,0.0104132769280833
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124286,2,0.0078061911170928
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124287,2,0.0158814751652099
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124288,2,0.0199904046057892
2.2.2,2.2.2,"beijing,canetti,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124289,2,0.0182421227197346
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMN37124290,2,0.0156697465823742
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124291,2,0.014959327174962
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37124292,2,0.0122934844532397
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,SAMN37124293,2,0.0225372160607318
2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,SAMN37124294,2,0.0126582278481012
2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,SAMN37124295,2,0.0100163309744148
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124296,2,0.009820545428854
2.2.2,2.2.2,beijing,"asia_ancestral_1,lin2.2",,SAMN37124297,2,0.0102773047920214
4.1.1.3,4.1.i1.2.1,"xtype,pinipedii,caprae",,4,SAMN37457211,4,0.0144561321031909
3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,SAMN37457212,3,0.0376344086021505
2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,SAMN37457213,2,0.0162297128589263
BOV_AFRI,,"bovis,canetti,ghana,indo_oceanic,ethiopian,mungi",,,SAMN37457214,BOV_AFRI,0.0223076923076923
BOV_AFRI,,"bovis,ghana,xtype,ethiopian,mungi",,,SAMN37457215,BOV_AFRI,0.0200208254449072
4.1.2,4.1.i1.1.2,haarlem,,4,SAMN37457216,4,0.021656662665066
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457217,4,0.0158099352051835
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN37457218,2,0.0121128062875635
1.2.2,1.2.2.1,"indo_oceanic,canetti,ghana,mungi",,,SAMN37457219,1,0.0223062147592787
2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,SAMN37457220,2,0.0138246531268851
3,3.1.1,"east_african_indian,ghana",,,SAMN37457221,3,0.014994644769725
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457222,4,0.018986561459746
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457223,4,0.0103083461434126
3,3.1.1,"east_african_indian,pinipedii,ghana,mungi",,,SAMN37457225,3,0.0120030007501875
BOV_AFRI,,"bovis,ghana",,,SAMN37457226,BOV_AFRI,0.0153655277724756
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMN37457227,4,0.0101933216168717
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN37457228,4,0.0061382549229628
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37457229,4,0.0071281482654839
4.5,4.2.1.1.2,,,4.5,SAMN37457230,4,0.0081116158338741
4.3.2,4.2.1.2.1.1.i1,"lam,canetti",,4.3/LAM,SAMN37457231,4,0.0088260016811431
1.2.1,1.2.1.1.2,"indo_oceanic,canetti,mungi",,,SAMN37457232,1,0.0065414140207294
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN37457233,4,0.0134607034303082
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,SAMN37457234,2,0.0100292189844428
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457235,BOV_AFRI,0.0177258617872896
4.1.2.1,4.1.i1.1.1.1,"haarlem,westafrican1",,4.1.2/Haarlem,SAMN37457236,4,0.0085356880058866
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457237,4,0.0076684230334964
4.1.1.3,4.1.i1.2.1,"xtype,caprae",,4,SAMN37457238,4,0.0172788648586794
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN37457239,4,0.011593777516877
2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_3",,SAMN37457240,2,0.0093877551020408
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN37457241,1,0.0126925685495591
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37457242,4,0.0076632869606224
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457243,4,0.0102209033959775
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457244,4,0.0174393874946831
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN37457245,2,0.0081871345029239
2.2.1,2.2.1.1.1,"beijing,lam,mungi","lin2.2.1,asian_african_2",,SAMN37457246,2,0.0105897389081614
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN37457247,1,0.0186157517899761
1.1.3,1.1.1.2,"indo_oceanic,canetti,caprae,mungi",,,SAMN37457249,1,0.0166527260284389
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMN37457250,4,0.0198853238989874
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457251,BOV_AFRI,0.0171106469426879
1.1.3,1.1.1.2,"indo_oceanic,canetti",,,SAMN37457252,1,0.0209654458392649
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457253,BOV_AFRI,0.0117056016076362
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457254,BOV_AFRI,0.0218832891246684
4.1,4.1.i1.2.1,xtype,,4,SAMN37457255,4,0.0181579523080288
1.1.3,1.1.1.2,"indo_oceanic,caprae,canetti",,,SAMN37457258,1,0.0286225402504472
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMN37457259,4,0.0176366843033509
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMN37457260,4,0.0097308488612836
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457261,BOV_AFRI,0.0151462994836488
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457262,BOV_AFRI,0.0168020743301642
BOV_AFRI,,"bovis,canetti,ghana,mungi",,,SAMN37457264,BOV_AFRI,0.0174632843791722
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37457265,4,0.0100812518808305
4.3.4.2,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,SAMN37457266,4,0.009983829009351
1.1.1,1.1.1.1.1,"indo_oceanic,canetti",,,SAMN37457267,1,0.0155165023574796
4.3.4.1,4.2.1.2.1.1.i3.2,"lam,canetti",,4.3/LAM,SAMN37457268,4,0.018348623853211
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN37457269,4,0.0098563784849338
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN37457270,4,0.0131345402910898
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN37457272,1,0.0166914666494145
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN37457273,1,0.0203413607668926
1.2.2,1.2.2.1,"indo_oceanic,caprae,mungi",,,SAMN37457278,1,0.1223880597014925
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457279,BOV_AFRI,0.0177915012498162
BOV_AFRI,,"bovis,ghana",,,SAMN37457280,BOV_AFRI,0.0175033540295154
BOV_AFRI,,"bovis,canetti,ghana,ethiopian,mungi",,,SAMN37457281,BOV_AFRI,0.01853267603406
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457282,BOV_AFRI,0.0199176549248689
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457283,BOV_AFRI,0.0205655526992287
BOV_AFRI,,"bovis,ghana,mungi",,,SAMN37457284,BOV_AFRI,0.0219585804974503
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457285,BOV_AFRI,0.0149415535444947
4.3.4.2,4.2.1.2.1.1.i3.1,"lam,ethiopian",,4.3/LAM,SAMN37457286,4,0.0096882494004796
BOV_AFRI,,"bovis,canetti,ghana,mungi",,,SAMN37457287,BOV_AFRI,0.0165920195439739
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMN37457288,4,0.0109511889862327
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457289,BOV_AFRI,0.0188877229800629
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457291,BOV_AFRI,0.0146085243748974
BOV_AFRI,,"caprae,canetti,ghana,ethiopian,mungi",,,SAMN37457292,BOV_AFRI,0.0312740322994104
BOV_AFRI,,"orygis,suricattae,beijing,mungi",,,SAMN37457293,BOV_AFRI,0.0249644493600884
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457294,BOV_AFRI,0.014139565832155
BOV_AFRI,,"orygis,canetti,mungi",,,SAMN37457295,BOV_AFRI,0.0183545670481537
BOV_AFRI,,"bovis,ghana,westafrican2,mungi",,,SAMN37457298,BOV_AFRI,0.0152179266190593
BOV_AFRI,,"bovis,ghana,ethiopian,mungi",,,SAMN37457299,BOV_AFRI,0.0133219782225196
3,3.1.1,"east_african_indian,ghana,suricattae,mungi",,,SAMN37457300,3,0.0146310022558814
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37457301,4,0.0125998425019687
4.1.2.1,4.1.i1.1.1.1,"haarlem,bcg",,4.1.2/Haarlem,SAMN37457302,4,0.014991946475034
1.1.2,1.1.2,indo_oceanic,,,SAMN37457303,1,0.0145543744889615
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN37457304,2,0.0079227388387693
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457305,4,0.0075252899087095
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN37457306,1,0.0247791671446598
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMN37457307,1,0.0129254977520873
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN37457308,2,0.0123318385650224
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN37457309,2,0.013993149187377
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,SAMN37457310,2,0.0102482831484416
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN37457311,3,0.0115766262403528
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN37457312,1,0.0193193902871322
2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,SAMN37457313,2,0.0108248972637065
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37457314,4,0.0139600409836065
4.5,4.2.1.1.2,,,4.5,SAMN37457315,4,0.0068765133171912
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMN37457316,4,0.0156452029997414
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMN37457317,4,0.0167293527660241
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN37457319,4,0.0104290429042904
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457320,4,0.0170568699003649
1.2.1,1.2.1.1.1,indo_oceanic,,,SAMN37457321,1,0.0172613148331681
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,SAMN37457322,2,0.0135597597985407
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457323,4,0.0140078232371286
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN37457324,3,0.0156065009148638
2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,SAMN37457325,2,0.01421875
3,3.1.1,"east_african_indian,caprae,ghana,dassie,mungi",,,SAMN37457326,3,0.0170753064798598
4.8,4.2.1.1.1.1.1.1.i1,microti,,4.10/PGG3,SAMN37457327,4,0.0078212290502793
4.6.2.2,4.2.1.1.1.2.1.1.1.1.2,"cameroon,ethiopian",,4.6.2/Cameroon,SAMN37457328,4,0.0067105596353507
4.8,4.2.1.1.1.1.1.1.i1,westafrican1,,4.10/PGG3,SAMN37457329,4,0.0096698113207547
4.8,4.2.1.1.1.1.1.1.i1,pinipedii,,4.10/PGG3,SAMN37457331,4,0.0068783068783068
4.1.1,4.1.i1.2.1,"xtype,ethiopian,indo_oceanic",,4,SAMN37457332,4,0.0232629953679876
4.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMN37457333,4,0.0242971420984498
1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,SAMN37457334,1,0.0205759447674418
1.2.2,1.2.2.1,"indo_oceanic,canetti,ghana",,,SAMN37457335,1,0.019418794133623
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN37457336,4,0.0134180067602171
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN37457337,4,0.0171342899978582
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN37457338,2,0.0123419168063385
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN37457340,4,0.0089738022868721
2.2.1,2.2.1.1.1,"beijing,orygis,canetti,mungi",lin2.2.1,,SAMN37457341,2,0.0122045220966084
4.1.2,4.1.i1.1.1.1,"haarlem,canetti,caprae,ethiopian",,4,SAMN37457342,4,0.0115940948404413
2.2.1,2.2.1.1.1,beijing,lin2.2.1,,SAMN37457343,2,0.0099398378236986
